ticket_id,text,label
CLS-00966,"Please help, I need an updated invoice with tax ID. Reported via phone with high priority, and this affects multiple users.",billing
CLS-00967,"Need assistance, A discount code was not applied. Reported via phone with medium priority, and this started yesterday.",billing
CLS-00968,"Need assistance, Export to CSV does not work. Reported via email with medium priority, and we need a quick resolution.",technical
CLS-00969,"Please help, Search is returning empty results. Reported via support portal with medium priority, and we need a quick resolution.",technical
CLS-00970,"Hello support, Tracking has not updated for days. Reported via support portal with low priority, and this started after the latest release.",shipping
CLS-00971,"Urgent, Password reset link expired. Reported via chat with medium priority, and this started after the latest release.",account_access
CLS-00972,"Good morning, I need an updated invoice with tax ID. Reported via chat with high priority, and this affects multiple users.",billing
CLS-00973,"Good morning, Search is returning empty results. Reported via chat with high priority, and please prioritize this today.",technical
CLS-00974,"Urgent, My user appears disabled in admin. Reported via phone with high priority, and this started after the latest release.",account_access
CLS-00975,"Good morning, The website is very slow today. Reported via phone with high priority, and this is blocking our operations.",technical
CLS-00976,"Hi team, The website is very slow today. Reported via chat with high priority, and this affects multiple users.",technical
CLS-00977,"Hi team, The API returns a 500 error. Reported via chat with medium priority, and this is blocking our operations.",technical
CLS-00978,"Hello support, My user appears disabled in admin. Reported via email with low priority, and this started after the latest release.",account_access
CLS-00979,"Good morning, The dashboard is blank after login. Reported via phone with high priority, and this started after the latest release.",technical
CLS-00980,"Hi team, The app crashes on startup. Reported via phone with medium priority, and we need a quick resolution.",technical
CLS-00981,"Hello support, My order has not been delivered. Reported via phone with low priority, and we need a quick resolution.",shipping
CLS-00982,"Need assistance, My order has not been delivered. Reported via support portal with medium priority, and this affects multiple users.",shipping
CLS-00983,"Please help, Search is returning empty results. Reported via chat with high priority, and this started yesterday.",technical
CLS-00984,"Good morning, Billing continued after cancellation. Reported via support portal with high priority, and we need a quick resolution.",billing
CLS-00985,"Good morning, My refund has not arrived yet. Reported via support portal with low priority, and this affects multiple users.",billing
CLS-00986,"Please help, I need to change the delivery address. Reported via email with high priority, and we need a quick resolution.",shipping
CLS-00987,"Urgent, I was billed for an add-on I did not enable. Reported via email with medium priority, and this affects multiple users.",billing
CLS-00988,"Good morning, I need to change the delivery address. Reported via support portal with high priority, and this is blocking our operations.",shipping
