ticket_id,raw_text,label
TCK-00730,"Quick request, The checkout page freezes during payment. Sending details through portal, low priority, reference checkout module, and this affects multiple users.",technical
TCK-00731,"Hello support, I need to switch the payment method. Reported via chat, medium priority, reference plan PRO, and this affects multiple users.",billing
TCK-00732,"Hello support, The order is marked delivered but I did not receive it. Sending details through portal, high priority, reference shipment SHP-9001, and we need a fix today.",shipping
TCK-00733,"Urgent, I am reporting this issue: Search returns no results. Channel chat, low priority, reference CRM connector, and this is impacting customer response times.",technical
TCK-00734,"Hello support, The two-factor code never arrives. Sending details through portal, high priority, reference corporate domain, and this started after the latest release.",account_access
TCK-00735,"Urgent: Notifications are delayed by several hours. I opened this through portal with low priority, reference CRM connector, and this happens only on mobile.",technical
TCK-00736,"Urgent: I need an updated invoice with company tax ID. I opened this through portal with low priority, reference invoice INV-1021, and this affects multiple users.",billing
TCK-00737,"Quick request, The package arrived damaged. Sending details through phone, medium priority, reference tracking TRK-331, and we need a fix today.",shipping
TCK-00738,"Hello support, A refund has not arrived yet. Sending details through chat, low priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00739,"Urgent, The app crashes when I open the dashboard. Reported via portal, low priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00740,"Hello support: The app crashes when I open the dashboard. I opened this through portal with low priority, reference service API, and this blocks our daily operations.",technical
TCK-00741,"Good morning, Notifications are delayed by several hours. Sending details through chat, high priority, reference web frontend, and this started after the latest release.",technical
TCK-00742,"Please help, I am reporting this issue: Sign in fails on mobile but works on web. Channel phone, high priority, reference sales team, and this happens only on mobile.",account_access
TCK-00743,"Urgent, My user appears disabled. Reported via chat, medium priority, reference corporate domain, and this happens only on mobile.",account_access
TCK-00744,"Please help, The VAT amount is wrong on the invoice. Sending details through chat, high priority, reference order ORD-5561, and this happens only on mobile.",billing
TCK-00745,"Urgent, My discount was not applied. Reported via phone, high priority, reference order ORD-5561, and this started yesterday.",billing
TCK-00746,"Need assistance: I need to switch the payment method. I opened this through chat with low priority, reference subscription SUB-8840, and this happens only on mobile.",billing
TCK-00747,"Good morning: The API returns a 500 error. I opened this through chat with low priority, reference checkout module, and we need a fix today.",technical
TCK-00748,"Need assistance, I get a timeout when loading reports. Sending details through email, medium priority, reference CRM connector, and this affects multiple users.",technical
TCK-00749,"Good morning, Billing continued after I canceled. Sending details through chat, low priority, reference subscription SUB-8840, and we need a fix today.",billing
TCK-00750,"Quick request, I am reporting this issue: The package arrived damaged. Channel chat, low priority, reference order ORD-1102, and this is impacting customer response times.",shipping
